DXEX v3
C:\Documents and Settings\LDA\My Documents\TM_SANTOS\Equipo_5\Trailer.lda
3:17:25 PM
0.00 mm;0.00 mm;-1.00 mm
Region1
"Row#"	"AT [ms]"	"LDA1 [m/s]"	
654	328.568	-59.862
655	328.761	-37.179
656	329.110	-60.508
657	329.880	-60.947
658	329.909	-61.095
659	329.946	-61.138
660	329.959	-60.586
661	333.400	-60.389
662	333.458	-60.222
663	334.156	-62.760
664	334.299	-60.428
665	334.506	-61.015
666	334.510	-61.037
667	334.542	-61.088
668	334.951	-61.362
669	335.070	-61.170
670	335.383	-61.796
671	335.396	-61.317
672	337.212	-61.824
673	337.834	-61.162
674	337.871	-61.093
675	338.505	-60.933
676	338.632	-15.559
677	338.678	-60.647
678	338.724	-60.530
679	338.975	-62.113
680	339.052	-61.906
681	339.636	-60.790
682	339.780	-37.764
683	339.816	-61.657
684	339.833	-60.806
685	339.888	-61.293
686	340.105	-60.884
687	340.196	-61.880
688	340.316	-61.221
689	340.521	-61.131
690	340.549	-61.634
691	340.576	-61.687
692	341.143	-60.933
693	341.509	-61.781
694	341.873	-60.911
695	341.880	-61.142
696	341.895	-60.459
697	342.133	-61.422
698	342.227	-60.675
699	342.377	-61.293
700	342.533	-61.509
701	342.812	-62.039
702	343.551	-63.218
703	343.691	-60.982
704	343.754	-61.229
705	347.103	-60.712
706	347.111	-60.398
707	347.310	-60.469
708	347.676	-60.937
709	348.781	-60.761
710	348.785	-60.831
711	350.724	-60.408
712	351.129	-62.613
713	351.808	-60.590
714	352.081	-61.505
715	352.178	-61.039
716	352.878	-62.053
717	353.046	-63.500
718	353.765	-61.910
719	358.767	-60.330
720	358.830	-62.585
721	359.070	-61.583
722	359.147	-61.655
723	359.537	-62.732
724	362.639	-61.387
725	362.817	-29.593
726	363.155	-59.144
727	364.581	-60.956
728	366.060	-60.455
729	366.557	-62.301
730	366.948	-60.285
731	367.758	-60.667
732	368.279	-61.628
733	368.360	-59.660
734	369.579	-60.917
735	369.726	-60.767
736	369.729	-60.978
737	370.148	-15.434
738	370.236	-61.565
739	370.470	-59.721
740	370.612	-60.342
741	370.632	-42.070
742	374.523	-61.101
743	375.104	-60.757
744	375.121	-61.371
745	375.203	-60.140
746	375.236	-60.389
747	375.254	-60.085
748	375.293	-60.348
749	375.303	-60.739
750	375.424	-60.964
751	375.567	-61.117
752	375.586	-61.389
753	375.650	-60.624
754	375.665	-61.138
755	375.744	-61.882
756	375.749	-60.829
757	375.794	-61.507
758	375.821	-60.387
759	375.834	-60.545
760	376.181	-61.056
761	376.188	-60.949
762	376.205	-60.097
763	376.632	-59.026
764	376.846	-60.792
765	376.971	-61.125
766	377.011	-60.481
767	377.109	-60.911
768	377.131	-60.019
769	377.255	-60.138
770	377.305	-60.514
771	377.425	-61.904
772	377.542	-60.520
773	377.900	-59.897
774	378.535	-60.579
775	378.624	-60.167
776	378.941	-59.778
777	380.787	-61.274
778	380.888	-60.216
779	380.982	-60.862
780	381.000	-60.025
781	381.013	-59.931
782	381.059	-60.612
783	381.252	-60.510
784	381.266	-60.381
785	382.913	-60.532
786	383.491	-60.485
787	383.656	-60.976
788	383.687	-60.422
789	383.757	-60.150
790	384.200	-60.994
791	384.792	-61.565
792	384.968	-59.692
793	385.182	-60.770
794	385.568	-60.702
795	385.573	-61.499
796	385.843	-60.216
797	385.979	-60.267
798	386.105	-60.534
799	386.111	-60.849
800	386.140	-60.496
801	386.531	-60.244
802	387.024	-61.679
803	387.144	-76.587
804	387.393	-59.375
805	387.524	-59.929
806	387.922	-60.808
807	392.586	-61.814
808	394.172	-59.837
809	394.741	-61.698
810	395.049	-60.667
811	396.115	-60.124
812	396.267	-61.197
813	396.403	-60.612
814	396.540	-60.774
815	396.667	-60.226
816	396.707	-59.517
817	396.789	-60.598
818	396.816	-60.543
819	396.933	-60.567
820	396.977	-60.980
821	398.726	-60.966
822	398.825	-59.715
823	399.944	-60.723
824	400.112	-61.046
825	400.200	-60.727
826	400.325	-61.031
827	400.955	-60.191
828	401.009	-61.640
829	401.505	-60.295
830	401.590	-60.990
831	401.662	-62.280
832	401.704	-60.808
833	401.765	-60.633
834	401.823	-61.740
835	402.111	-61.998
836	402.872	-61.319
837	402.900	-59.529
838	402.923	-60.287
839	402.979	-59.907
840	403.013	-60.081
841	403.124	-61.086
842	403.156	-60.976
843	403.397	-61.117
844	403.712	-60.635
845	403.931	-60.904
846	403.976	-61.213
847	407.767	-29.068
848	408.220	-60.528
849	408.924	-61.088
850	409.310	-61.751
851	409.406	-61.019
852	409.540	-61.223
853	410.071	-61.642
854	410.180	-60.939
855	410.745	-59.615
856	411.111	-61.379
857	411.999	-61.068
858	412.126	-60.782
859	412.141	-94.442
860	415.360	-61.460
861	415.366	-61.514
862	415.383	-60.729
863	415.532	-60.725
864	416.101	-62.029
865	416.902	-61.074
866	416.920	-60.214
867	417.222	-60.866
868	417.258	-61.003
869	419.035	-61.068
870	419.233	-60.996
871	419.256	-60.757
872	419.347	-62.080
873	419.459	-61.201
874	419.506	-61.021
875	421.338	-61.370
876	423.819	-61.270
877	425.200	-60.581
878	429.489	-61.473
879	429.849	-61.007
880	430.095	-61.763
881	430.109	-60.990
882	430.405	-61.364
883	430.533	-60.909
884	430.798	-61.283
885	430.932	-61.017
886	430.988	-60.635
887	431.383	-61.123
888	431.754	-60.747
889	432.876	-60.118
890	433.137	-59.978
891	434.769	-60.289
892	440.103	-66.699
893	440.210	-61.029
894	440.432	-61.262
895	440.474	-60.459
896	442.450	-60.974
897	443.798	-60.134
898	444.433	-59.999
899	445.654	-60.915
900	446.307	-60.804
901	446.338	-61.469
902	447.435	-60.988
903	449.042	-60.992
904	449.247	-60.945
905	450.533	-61.440
906	450.811	-60.859
907	450.821	-60.344
908	450.886	-61.080
909	451.234	-60.553
910	452.252	-60.923
911	452.305	-60.295
912	452.538	-60.727
913	452.627	-60.222
914	454.775	-61.321
915	455.013	-60.512
916	455.769	-60.553
917	455.960	-60.814
918	456.056	-60.449
919	456.086	-61.117
920	456.090	-80.325
921	456.159	-61.242
922	456.267	-61.003
923	457.135	-60.831
924	457.457	-61.201
925	457.575	-60.953
926	457.693	-61.460
927	457.752	-61.358
928	457.930	-60.510
929	457.972	-60.351
930	457.980	-61.381
931	458.212	-61.397
932	458.342	-61.323
933	458.566	-61.806
934	458.596	-61.074
935	458.775	-61.080
936	458.909	-59.809
937	458.992	-61.532
938	459.077	-61.902
939	459.191	-60.794
940	459.307	-61.140
941	460.684	-60.921
942	460.716	-61.798
943	460.764	-61.550
944	461.075	-61.516
945	463.066	-61.418
946	464.467	-61.039
947	464.537	-61.142
948	465.195	-61.219
949	465.959	-61.677
950	471.363	-61.199
951	471.596	-61.377
952	471.650	-61.342
953	471.715	-60.657
954	471.966	-61.111
955	472.456	-61.005
956	472.644	-61.117
957	472.699	-61.879
958	472.791	-60.980
959	472.857	-60.463
960	473.907	-61.103
961	473.970	-61.146
962	474.121	-61.127
963	474.305	-61.845
964	474.860	-60.998
965	474.964	-61.391
966	475.688	-61.495
967	475.753	-98.045
968	475.968	-61.399
969	476.143	-61.769
970	476.151	-60.770
971	476.476	-61.178
972	476.866	-61.283
973	478.046	-61.121
974	478.273	-59.359
975	479.528	-61.268
976	479.609	-61.487
977	481.749	-60.855
978	481.911	-60.547
979	482.671	-85.386
980	484.172	-60.678
981	486.360	-62.677
982	486.934	-62.018
983	487.087	-60.851
984	488.081	-60.044
985	491.396	-61.301
986	494.036	-60.962
987	494.202	-60.996
988	494.326	-60.475
989	494.459	-60.009
990	494.672	-61.215
991	494.867	-60.978
992	495.577	-60.434
993	495.848	-60.340
994	495.881	-60.776
995	495.898	-60.933
996	496.286	-64.567
997	496.336	-61.342
998	496.417	-59.882
999	498.863	-64.216
1000	499.094	-60.956
1001	499.219	-60.498
1002	499.448	-62.358
1003	499.521	-60.048
1004	499.638	-59.102
1005	499.933	-58.358
1006	500.466	-61.045
1007	500.782	-61.070
1008	500.910	-61.644
1009	501.438	-59.204
1010	504.437	-60.694
1011	504.443	-60.906
1012	505.096	-60.931
1013	505.329	-60.637
1014	505.338	-60.212
1015	505.367	-60.841
1016	505.504	-61.401
1017	505.831	-60.604
1018	507.327	-60.637
1019	507.422	-59.844
1020	511.845	-89.258
1021	512.035	-60.639
1022	512.109	-60.553
1023	512.330	-60.817
1024	512.735	-60.657
1025	513.798	-61.377
1026	513.905	-60.443
1027	514.132	-59.923
1028	514.557	-61.232
1029	514.661	-60.792
1030	514.734	-61.771
1031	514.963	-61.849
1032	515.167	-60.526
1033	515.227	-60.263
1034	515.346	-61.689
1035	515.439	-73.071
1036	515.856	-60.596
1037	515.928	-60.729
1038	516.105	-60.120
1039	516.236	-60.087
1040	516.445	-61.499
1041	516.509	-63.047
1042	516.813	-60.706
1043	517.777	-62.211
1044	518.560	-61.324
1045	518.852	-59.872
1046	519.583	-61.671
1047	520.186	-60.671
1048	521.302	-60.767
1049	521.373	-60.535
1050	521.497	-63.274
1051	521.884	-32.067
1052	521.944	-61.041
1053	522.249	-61.080
1054	522.365	-60.996
1055	522.401	-66.470
1056	522.550	-60.964
1057	522.705	-61.242
1058	522.767	-82.596
1059	522.792	-61.610
1060	523.314	-102.066
1061	524.218	-60.925
1062	524.649	-61.244
1063	525.122	-60.937
1064	525.603	-59.842
1065	526.225	-61.745
1066	526.229	-61.227
1067	526.536	-61.738
1068	526.559	-61.501
1069	526.643	-58.928
1070	526.793	-60.821
1071	527.049	-60.618
1072	527.303	-61.176
1073	528.930	-61.497
1074	529.123	-61.884
1075	529.343	-60.228
1076	529.600	-60.673
1077	529.655	-61.422
1078	530.402	-60.714
1079	531.093	-60.596
1080	531.102	-61.074
1081	531.166	-60.297
1082	531.169	-60.845
1083	531.308	-58.961
1084	531.346	-61.041
1085	531.981	-60.982
1086	532.408	-60.631
1087	532.554	-60.970
1088	533.086	-60.735
1089	533.726	-60.671
1090	533.756	-60.953
1091	534.009	-60.453
1092	534.780	-60.849
1093	534.812	-60.806
1094	534.820	-60.154
1095	535.925	-60.500
1096	536.353	-60.972
1097	536.416	-60.340
1098	536.483	-61.060
1099	536.619	-60.596
1100	537.209	-61.554
1101	537.281	-61.234
1102	540.883	-63.122
1103	544.212	-61.493
1104	544.350	-60.829
1105	544.904	-60.659
1106	545.120	-60.694
1107	545.426	-60.547
1108	545.471	-61.612
1109	545.519	-60.812
1110	547.269	-61.099
1111	547.395	-61.851
1112	547.678	-61.542
1113	547.803	-61.103
1114	547.821	-61.297
1115	547.840	-60.876
1116	548.064	-61.148
1117	548.072	-60.982
1118	548.106	-9.161
1119	548.486	-60.592
1120	548.498	-60.351
1121	548.504	-61.205
1122	548.518	-62.070
1123	548.560	-61.092
1124	548.582	-61.111
1125	548.609	-62.145
1126	548.610	-61.336
1127	548.664	-60.974
1128	548.680	-61.792
1129	548.786	-61.033
1130	549.693	-61.172
1131	549.938	-61.370
1132	550.776	-61.191
1133	550.912	-61.481
1134	550.976	-60.438
1135	550.984	-60.851
1136	551.453	-91.214
1137	553.355	-61.266
1138	553.401	-60.236
1139	553.591	-61.454
1140	553.757	-63.296
1141	554.043	-60.919
1142	554.052	-59.911
1143	554.098	-60.976
1144	554.168	-60.978
1145	554.198	-59.901
1146	554.262	-60.716
1147	555.445	-62.791
1148	557.834	-61.037
1149	558.760	-60.696
1150	558.824	-61.150
1151	559.411	-60.853
1152	560.157	-60.702
1153	560.615	-60.996
1154	560.827	-61.534
1155	561.161	-61.052
1156	561.854	-60.537
1157	561.927	-17.075
1158	562.766	-61.867
1159	564.530	-61.070
1160	564.737	-60.688
1161	567.036	-61.015
1162	567.097	-60.714
1163	567.482	-61.240
1164	567.682	-60.798
1165	567.754	-59.545
1166	567.762	-61.565
1167	567.926	-61.225
1168	568.302	-61.131
1169	570.062	-60.794
1170	570.670	-61.176
1171	570.776	-61.084
1172	570.954	-61.589
1173	571.179	-60.590
1174	571.335	-61.888
1175	571.368	-61.048
1176	571.547	-61.060
1177	571.830	-62.333
1178	572.356	-61.031
1179	572.499	-61.875
1180	574.885	-61.908
1181	575.291	-62.178
1182	575.350	-61.092
1183	575.382	-60.543
1184	575.611	-61.894
1185	575.640	-61.229
1186	575.774	-62.018
1187	575.856	-61.054
1188	578.775	-61.467
1189	580.349	-61.422
1190	580.822	-60.389
1191	584.364	-61.550
1192	584.547	-61.618
1193	584.923	-62.223
1194	585.075	-61.493
1195	585.267	-62.117
1196	585.340	-60.692
1197	585.509	-59.893
1198	585.623	-92.128
1199	585.682	-85.764
1200	585.956	-61.041
1201	586.048	-61.099
1202	586.132	-62.016
1203	586.146	-61.180
1204	586.198	-61.375
1205	586.219	-61.366
1206	586.318	-61.276
1207	586.425	-75.409
1208	586.600	-61.736
1209	588.027	-61.375
1210	588.886	-61.491
1211	588.932	-60.667
