DXEX v3
C:\Documents and Settings\LDA\My Documents\TM_SANTOS\Equipo_5\Trailer.lda
3:11:50 PM
0.00 mm;0.00 mm;2.00 mm
Region1
"Row#"	"AT [ms]"	"LDA1 [m/s]"	
675	86.153	-40.973
676	86.478	-41.930
677	86.697	-42.376
678	86.742	-42.206
679	86.767	-42.597
680	86.952	-42.686
681	87.076	-41.444
682	87.155	-42.613
683	87.280	-27.664
684	87.431	-41.901
685	87.501	-41.852
686	87.525	-41.816
687	87.549	-43.819
688	89.580	-41.650
689	89.641	-42.321
690	89.656	-42.415
691	89.700	-42.274
692	89.739	-41.795
693	89.754	-42.106
694	89.762	-41.370
695	89.801	-39.800
696	89.896	-42.175
697	89.897	-41.609
698	89.917	-41.652
699	89.958	-41.333
700	90.009	-44.638
701	90.279	-41.440
702	90.302	-41.595
703	90.341	-41.411
704	90.424	-42.351
705	90.515	-41.932
706	90.553	-39.902
707	90.647	-42.047
708	90.856	-41.444
709	90.900	-42.059
710	91.399	-42.182
711	91.448	-41.664
712	91.748	-41.270
713	92.130	-43.246
714	92.151	-42.120
715	92.811	-41.857
716	92.887	-42.451
717	92.933	-42.441
718	92.947	-42.000
719	93.019	-8.328
720	93.035	-42.063
721	93.241	-42.272
722	93.346	-42.316
723	93.446	-41.491
724	93.461	-40.730
725	93.910	-41.730
726	94.016	-41.574
727	94.121	-42.224
728	94.210	-42.353
729	94.235	-41.991
730	94.320	-41.985
731	94.431	-8.268
732	94.520	-42.476
733	94.551	-42.126
734	95.983	-42.343
735	96.444	-42.124
736	96.543	-42.018
737	96.914	-41.891
738	100.164	-41.646
739	100.175	-42.372
740	100.211	-42.212
741	100.244	-42.190
742	100.492	-42.090
743	100.561	-41.971
744	100.622	-41.963
745	100.658	-41.509
746	100.741	-42.061
747	100.772	-42.110
748	100.842	-42.795
749	100.898	-40.274
750	100.918	-43.993
751	100.920	-41.865
752	100.943	-43.508
753	101.077	-41.536
754	101.198	-41.542
755	101.270	-41.658
756	101.415	-41.644
757	101.499	-42.729
758	101.608	-41.722
759	101.666	-42.041
760	102.026	-42.361
761	102.048	-43.216
762	102.050	-42.417
763	102.183	-42.057
764	102.284	-41.331
765	102.319	-42.243
766	102.351	-42.298
767	102.414	-42.384
768	102.478	-41.818
769	102.523	-42.224
770	102.566	-42.443
771	102.591	-42.263
772	102.612	-42.856
773	102.645	-43.614
774	102.737	-41.740
775	102.762	-41.969
776	102.858	-42.284
777	102.869	-42.120
778	102.898	-42.410
779	103.014	-42.648
780	103.229	-42.182
781	103.275	-41.247
782	103.381	-41.634
783	103.407	-41.180
784	103.417	-43.079
785	103.442	-42.443
786	103.526	-41.397
787	103.545	-42.721
788	103.557	-41.973
789	103.562	-41.850
790	103.573	-42.130
